group_comparison,protected_attribute,topic,pre_brexit_model_statistical_parity,post_brexit_model_statistical_parity,equal_opportunity_models_gap,pre_brexit_group_size,post_brexit_group_size,pre_brexit_reference_size,post_brexit_reference_size,pre_brexit_sp_significance,post_brexit_sp_significance,pre_brexit_sp_p_value,post_brexit_sp_p_value,equal_opportunity_sample_size,group_name,reference_group_name,models_sp_difference,pre_brexit_significant,post_brexit_significant,both_models_significant,significance_change,sp_difference_magnitude
Nigeria_vs_Ukraine,country,PSG (particular social group),-0.021604938271604923,-0.0030864197530864335,,648,648,648,648,False,False,0.09915631733504315,0.18923729238767972,,Nigeria,Ukraine,0.01851851851851849,False,False,False,False,Small
Myanmar_vs_Syria,country,PSG (particular social group),0.0,-0.0015432098765432167,,648,648,648,648,False,False,1.0,0.7629947481992663,,Myanmar,Syria,-0.0015432098765432167,False,False,False,False,Small
Pakistan_vs_Myanmar,country,PSG (particular social group),-0.010802469135802406,-0.0030864197530864335,,648,648,648,648,False,False,0.30054880454467003,0.5956739827343478,,Pakistan,Myanmar,0.007716049382715973,False,False,False,False,Small
Nigeria_vs_China,country,PSG (particular social group),-0.0185185185185186,0.0092592592592593,,648,648,648,648,False,False,0.15279943919064198,0.09134520095375542,,Nigeria,China,0.0277777777777779,False,False,False,False,Small
Nigeria_vs_Syria,country,PSG (particular social group),-0.029320987654321007,0.00462962962962965,,648,648,648,648,True,False,0.03019812256730736,0.2802291739177445,,Nigeria,Syria,0.03395061728395066,True,False,False,True,Small
Ukraine_vs_Pakistan,country,PSG (particular social group),0.0030864197530863224,0.012345679012345734,,648,648,648,648,False,True,0.7695003822981934,0.021383953628608676,,Ukraine,Pakistan,0.009259259259259411,False,True,False,True,Small
Syria_vs_Myanmar,country,Disclosure: Political persecution & sexual violence,0.13888888888888884,-0.05555555555555558,,72,72,72,72,False,False,0.1091493928445344,0.2547056419307654,,Syria,Myanmar,-0.19444444444444442,False,False,False,False,Large
Nigeria_vs_Myanmar,country,Disclosure: Political persecution & sexual violence,0.13888888888888884,-0.08333333333333326,,72,72,72,72,False,False,0.1091493928445344,0.12675289145407564,,Nigeria,Myanmar,-0.2222222222222221,False,False,False,False,Very Large
Ukraine_vs_Nigeria,country,Disclosure: Political persecution & sexual violence,-0.18055555555555558,-0.22222222222222232,,72,72,72,72,True,True,0.05073103158527781,0.014583480772726531,,Ukraine,Nigeria,-0.04166666666666674,True,True,True,False,Small
Syria_vs_China,country,Disclosure: Political persecution & sexual violence,0.23611111111111116,0.05555555555555547,,72,72,72,72,True,False,0.018251213706191205,0.3536223880196645,,Syria,China,-0.1805555555555557,True,False,False,True,Large
Syria_vs_Ukraine,country,Disclosure: Political persecution & sexual violence,0.18055555555555558,0.25,,72,72,72,72,True,True,0.05073103158527781,0.007107293912734569,,Syria,Ukraine,0.06944444444444442,True,True,True,False,Medium
China_vs_Myanmar,country,Disclosure: Political persecution & sexual violence,-0.09722222222222232,-0.11111111111111105,,72,72,72,72,False,True,0.26559476801322557,0.06552639435615415,,China,Myanmar,-0.013888888888888729,False,True,False,True,Small
Myanmar_vs_Ukraine,country,Disclosure: Political persecution & sexual violence,0.04166666666666674,0.3055555555555556,,72,72,72,72,False,True,0.6152624054435314,0.0014864204525137925,,Myanmar,Ukraine,0.26388888888888884,False,True,False,True,Very Large
China_vs_Ukraine,country,Disclosure: Political persecution & sexual violence,-0.05555555555555558,0.19444444444444453,0.18193803559657218,72,72,72,72,False,True,0.5117350136336274,0.028854503115483432,72.0,China,Ukraine,0.2500000000000001,False,True,False,True,Very Large
Nigeria_vs_Pakistan,country,Disclosure: Political persecution & sexual violence,0.2916666666666667,0.06944444444444453,,72,72,72,72,True,False,0.0066002311546029535,0.2947330320367101,,Nigeria,Pakistan,-0.22222222222222215,True,False,False,True,Very Large
Myanmar_vs_Pakistan,country,Disclosure: Political persecution & sexual violence,0.15277777777777785,0.1527777777777778,,72,72,72,72,False,True,0.10112527136586413,0.026191820496068496,,Myanmar,Pakistan,-5.551115123125783e-17,False,True,False,True,Small
Ukraine_vs_China,country,Disclosure: Political persecution & sexual violence,0.05555555555555558,-0.19444444444444453,-0.18193803559657218,72,72,72,72,False,True,0.5117350136336274,0.028854503115483432,72.0,Ukraine,China,-0.2500000000000001,False,True,False,True,Very Large
Ukraine_vs_Myanmar,country,Disclosure: Political persecution & sexual violence,-0.04166666666666674,-0.3055555555555556,,72,72,72,72,False,True,0.6152624054435314,0.0014864204525137925,,Ukraine,Myanmar,-0.26388888888888884,False,True,False,True,Very Large
Pakistan_vs_China,country,Disclosure: Political persecution & sexual violence,-0.055555555555555525,-0.04166666666666674,0.013923013923013872,72,72,72,72,False,False,0.5129936487334761,0.5292331052622581,72.0,Pakistan,China,0.013888888888888784,False,False,False,False,Small
Myanmar_vs_Nigeria,country,Disclosure: Political persecution & sexual violence,-0.13888888888888884,0.08333333333333326,,72,72,72,72,False,False,0.1091493928445344,0.12675289145407564,,Myanmar,Nigeria,0.2222222222222221,False,False,False,False,Very Large
Pakistan_vs_Ukraine,country,Disclosure: Political persecution & sexual violence,-0.1111111111111111,0.1527777777777778,0.19586104951958605,72,72,72,72,False,True,0.21271238429436723,0.07527385440657319,72.0,Pakistan,Ukraine,0.2638888888888889,False,True,False,True,Very Large
China_vs_Pakistan,country,Disclosure: Political persecution & sexual violence,0.055555555555555525,0.04166666666666674,-0.013923013923013872,72,72,72,72,False,False,0.5129936487334761,0.5292331052622581,72.0,China,Pakistan,-0.013888888888888784,False,False,False,False,Small
Syria_vs_Pakistan,country,Disclosure: Political persecution & sexual violence,0.2916666666666667,0.09722222222222221,,72,72,72,72,True,False,0.0066002311546029535,0.14607633707032974,,Syria,Pakistan,-0.19444444444444448,True,False,False,True,Large
Syria_vs_Nigeria,country,Disclosure: Political persecution & sexual violence,0.0,0.02777777777777768,,72,72,72,72,False,False,1.0,0.6182590285796785,,Syria,Nigeria,0.02777777777777768,False,False,False,False,Small
Pakistan_vs_Nigeria,country,Disclosure: Political persecution & sexual violence,-0.2916666666666667,-0.06944444444444453,,72,72,72,72,True,False,0.0066002311546029535,0.2947330320367101,,Pakistan,Nigeria,0.22222222222222215,True,False,False,True,Very Large
Ukraine_vs_Syria,country,Disclosure: Political persecution & sexual violence,-0.18055555555555558,-0.25,,72,72,72,72,True,True,0.05073103158527781,0.007107293912734569,,Ukraine,Syria,-0.06944444444444442,True,True,True,False,Medium
Pakistan_vs_Syria,country,Disclosure: Political persecution & sexual violence,-0.2916666666666667,-0.09722222222222221,,72,72,72,72,True,False,0.0066002311546029535,0.14607633707032974,,Pakistan,Syria,0.19444444444444448,True,False,False,True,Large
China_vs_Syria,country,Disclosure: Political persecution & sexual violence,-0.23611111111111116,-0.05555555555555547,,72,72,72,72,True,False,0.018251213706191205,0.3536223880196645,,China,Syria,0.1805555555555557,True,False,False,True,Large
Myanmar_vs_China,country,Disclosure: Political persecution & sexual violence,0.09722222222222232,0.11111111111111105,,72,72,72,72,False,True,0.26559476801322557,0.06552639435615415,,Myanmar,China,0.013888888888888729,False,True,False,True,Small
China_vs_Nigeria,country,Disclosure: Political persecution & sexual violence,-0.23611111111111116,-0.02777777777777779,,72,72,72,72,True,False,0.018251213706191205,0.6463373004044988,,China,Nigeria,0.20833333333333337,True,False,False,True,Very Large
Nigeria_vs_Ukraine,country,Disclosure: Political persecution & sexual violence,0.18055555555555558,0.22222222222222232,,72,72,72,72,True,True,0.05073103158527781,0.014583480772726531,,Nigeria,Ukraine,0.04166666666666674,True,True,True,False,Small
Myanmar_vs_Syria,country,Disclosure: Political persecution & sexual violence,-0.13888888888888884,0.05555555555555558,,72,72,72,72,False,False,0.1091493928445344,0.2547056419307654,,Myanmar,Syria,0.19444444444444442,False,False,False,False,Large
Pakistan_vs_Myanmar,country,Disclosure: Political persecution & sexual violence,-0.15277777777777785,-0.1527777777777778,,72,72,72,72,False,True,0.10112527136586413,0.026191820496068496,,Pakistan,Myanmar,5.551115123125783e-17,False,True,False,True,Small
Nigeria_vs_China,country,Disclosure: Political persecution & sexual violence,0.23611111111111116,0.02777777777777779,,72,72,72,72,True,False,0.018251213706191205,0.6463373004044988,,Nigeria,China,-0.20833333333333337,True,False,False,True,Very Large
Nigeria_vs_Syria,country,Disclosure: Political persecution & sexual violence,0.0,-0.02777777777777768,,72,72,72,72,False,False,1.0,0.6182590285796785,,Nigeria,Syria,-0.02777777777777768,False,False,False,False,Small
Ukraine_vs_Pakistan,country,Disclosure: Political persecution & sexual violence,0.1111111111111111,-0.1527777777777778,-0.19586104951958605,72,72,72,72,False,True,0.21271238429436723,0.07527385440657319,72.0,Ukraine,Pakistan,-0.2638888888888889,False,True,False,True,Very Large
Syria_vs_Myanmar,country,Disclosure: Religious persecution & mental health,0.02777777777777779,0.11111111111111116,,72,72,72,72,False,False,0.4180000867444975,0.17017168371227864,,Syria,Myanmar,0.08333333333333337,False,False,False,False,Medium
Nigeria_vs_Myanmar,country,Disclosure: Religious persecution & mental health,0.01388888888888895,0.11111111111111116,,72,72,72,72,False,False,0.7003086753233663,0.17017168371227864,,Nigeria,Myanmar,0.09722222222222221,False,False,False,False,Medium
Ukraine_vs_Nigeria,country,Disclosure: Religious persecution & mental health,-0.01388888888888895,-0.08333333333333337,,72,72,72,72,False,False,0.7003086753233663,0.28119641918781624,,Ukraine,Nigeria,-0.06944444444444442,False,False,False,False,Medium
Syria_vs_China,country,Disclosure: Religious persecution & mental health,-0.01388888888888895,0.0,,72,72,72,72,False,False,0.5654164257918279,1.0,,Syria,China,0.01388888888888895,False,False,False,False,Small
Syria_vs_Ukraine,country,Disclosure: Religious persecution & mental health,0.02777777777777779,0.08333333333333337,,72,72,72,72,False,False,0.4180000867444975,0.28119641918781624,,Syria,Ukraine,0.05555555555555558,False,False,False,False,Medium
China_vs_Myanmar,country,Disclosure: Religious persecution & mental health,0.04166666666666674,0.11111111111111116,,72,72,72,72,False,False,0.20328341373530323,0.17017168371227864,,China,Myanmar,0.06944444444444442,False,False,False,False,Medium
Myanmar_vs_Ukraine,country,Disclosure: Religious persecution & mental health,0.0,-0.02777777777777779,,72,72,72,72,False,False,1.0,0.7222831076037899,,Myanmar,Ukraine,-0.02777777777777779,False,False,False,False,Small
China_vs_Ukraine,country,Disclosure: Religious persecution & mental health,0.04166666666666674,0.08333333333333337,,72,72,72,72,False,False,0.20328341373530323,0.28119641918781624,,China,Ukraine,0.04166666666666663,False,False,False,False,Small
Nigeria_vs_Pakistan,country,Disclosure: Religious persecution & mental health,0.02777777777777779,-0.02777777777777779,,72,72,72,72,False,False,0.4769376272889594,0.6837769459396799,,Nigeria,Pakistan,-0.05555555555555558,False,False,False,False,Medium
Myanmar_vs_Pakistan,country,Disclosure: Religious persecution & mental health,0.01388888888888884,-0.13888888888888895,,72,72,72,72,False,False,0.7320222146647439,0.09330818243787053,,Myanmar,Pakistan,-0.1527777777777778,False,False,False,False,Large
Ukraine_vs_China,country,Disclosure: Religious persecution & mental health,-0.04166666666666674,-0.08333333333333337,,72,72,72,72,False,False,0.20328341373530323,0.28119641918781624,,Ukraine,China,-0.04166666666666663,False,False,False,False,Small
Ukraine_vs_Myanmar,country,Disclosure: Religious persecution & mental health,0.0,0.02777777777777779,,72,72,72,72,False,False,1.0,0.7222831076037899,,Ukraine,Myanmar,0.02777777777777779,False,False,False,False,Small
Pakistan_vs_China,country,Disclosure: Religious persecution & mental health,-0.05555555555555558,0.02777777777777779,,72,72,72,72,False,False,0.13051539054847994,0.6837769459396799,,Pakistan,China,0.08333333333333337,False,False,False,False,Medium
Myanmar_vs_Nigeria,country,Disclosure: Religious persecution & mental health,-0.01388888888888895,-0.11111111111111116,,72,72,72,72,False,False,0.7003086753233663,0.17017168371227864,,Myanmar,Nigeria,-0.09722222222222221,False,False,False,False,Medium
Pakistan_vs_Ukraine,country,Disclosure: Religious persecution & mental health,-0.01388888888888884,0.11111111111111116,,72,72,72,72,False,False,0.7320222146647439,0.1578785204395894,,Pakistan,Ukraine,0.125,False,False,False,False,Large
China_vs_Pakistan,country,Disclosure: Religious persecution & mental health,0.05555555555555558,-0.02777777777777779,,72,72,72,72,False,False,0.13051539054847994,0.6837769459396799,,China,Pakistan,-0.08333333333333337,False,False,False,False,Medium
Syria_vs_Pakistan,country,Disclosure: Religious persecution & mental health,0.04166666666666663,-0.02777777777777779,,72,72,72,72,False,False,0.2705544880294477,0.6837769459396799,,Syria,Pakistan,-0.06944444444444442,False,False,False,False,Medium
Syria_vs_Nigeria,country,Disclosure: Religious persecution & mental health,0.01388888888888884,0.0,,72,72,72,72,False,False,0.6519828852808343,1.0,,Syria,Nigeria,-0.01388888888888884,False,False,False,False,Small
Pakistan_vs_Nigeria,country,Disclosure: Religious persecution & mental health,-0.02777777777777779,0.02777777777777779,,72,72,72,72,False,False,0.4769376272889594,0.6837769459396799,,Pakistan,Nigeria,0.05555555555555558,False,False,False,False,Medium
Ukraine_vs_Syria,country,Disclosure: Religious persecution & mental health,-0.02777777777777779,-0.08333333333333337,,72,72,72,72,False,False,0.4180000867444975,0.28119641918781624,,Ukraine,Syria,-0.05555555555555558,False,False,False,False,Medium
Pakistan_vs_Syria,country,Disclosure: Religious persecution & mental health,-0.04166666666666663,0.02777777777777779,,72,72,72,72,False,False,0.2705544880294477,0.6837769459396799,,Pakistan,Syria,0.06944444444444442,False,False,False,False,Medium
China_vs_Syria,country,Disclosure: Religious persecution & mental health,0.01388888888888895,0.0,,72,72,72,72,False,False,0.5654164257918279,1.0,,China,Syria,-0.01388888888888895,False,False,False,False,Small
Myanmar_vs_China,country,Disclosure: Religious persecution & mental health,-0.04166666666666674,-0.11111111111111116,,72,72,72,72,False,False,0.20328341373530323,0.17017168371227864,,Myanmar,China,-0.06944444444444442,False,False,False,False,Medium
China_vs_Nigeria,country,Disclosure: Religious persecution & mental health,0.02777777777777779,0.0,,72,72,72,72,False,False,0.3308498393302013,1.0,,China,Nigeria,-0.02777777777777779,False,False,False,False,Small
Nigeria_vs_Ukraine,country,Disclosure: Religious persecution & mental health,0.01388888888888895,0.08333333333333337,,72,72,72,72,False,False,0.7003086753233663,0.28119641918781624,,Nigeria,Ukraine,0.06944444444444442,False,False,False,False,Medium
Myanmar_vs_Syria,country,Disclosure: Religious persecution & mental health,-0.02777777777777779,-0.11111111111111116,,72,72,72,72,False,False,0.4180000867444975,0.17017168371227864,,Myanmar,Syria,-0.08333333333333337,False,False,False,False,Medium
Pakistan_vs_Myanmar,country,Disclosure: Religious persecution & mental health,-0.01388888888888884,0.13888888888888895,,72,72,72,72,False,False,0.7320222146647439,0.09330818243787053,,Pakistan,Myanmar,0.1527777777777778,False,False,False,False,Large
Nigeria_vs_China,country,Disclosure: Religious persecution & mental health,-0.02777777777777779,0.0,,72,72,72,72,False,False,0.3308498393302013,1.0,,Nigeria,China,0.02777777777777779,False,False,False,False,Small
Nigeria_vs_Syria,country,Disclosure: Religious persecution & mental health,-0.01388888888888884,0.0,,72,72,72,72,False,False,0.6519828852808343,1.0,,Nigeria,Syria,0.01388888888888884,False,False,False,False,Small
